PRODUCT_ID_MASTER,PRODUCT_NAME_MASTER,UNIT_PRICE_MASTER,TRANSACTION_ID,TRANSACTION_DATE,PRODUCT_NAME,QUANTITY,UNIT_PRICE,TOTAL_PRICE,SIMILARITY
P035,ヘルシー乳業 ヘルス1000,250,R000335,2025-11-27,ヘルシー乳業 ヘルス1000【店頭】［期間限定］,1,250,250,0.9835514524
P036,ホームキッチン カレールウ,300,R000336,2025-12-28,ｶﾚｰﾙｳ【閉店セール】,2,300,600,0.9999989613
P037,まるまる食品 こだわり麺,250,R000337,2025-01-01,まるまる食品こだわり麺＜半額セール＞,3,250,750,0.9786929003
P038,スマイル製菓 スティックチョコ,150,R000338,2025-02-02,スマイル製菓 スティックチョコ【店頭】［半額セール］,4,150,600,0.9431192852
P039,ドリーム製菓 プレミアムチョコ,180,R000339,2025-03-03,ドリーム製菓 プレミアムチョコ＜半額セール＞,5,180,900,0.9715188304
P040,クラシック食品 北国ラーメン,210,R000340,2025-04-04,クラシック食品北国ラーメン【期間限定】,1,210,210,0.9784041803
P041,フレッシュベジ トマトジュース,180,R000341,2025-05-05,フレッシュベジ トマトジュース【店頭】[閉店セール],2,180,360,0.9126875943
P042,ソフトケア やさしいケア,350,R000342,2025-06-06,やさしいケア（期間限定）,3,350,1050,0.9999990893
P043,クリーンライフ クリーンウォッシュ洗剤,800,R000343,2025-07-07,クリーンライフクリーンウォッシュ洗剤[半額セール],4,800,3200,0.9910396588
P044,ビューティーラボ フローラルシャンプー,1200,R000344,2025-08-08,ビューティーラボ フローラルシャンプー【店頭】【期間限定】,5,1200,6000,0.9974042833
P045,ヘルスケアプラス リリーフシップ,400,R000345,2025-09-09,ヘルスケアプラス リリーフシップ[閉店セール],1,400,400,0.98541988
P046,ケアファーム クールケア,500,R000346,2025-10-10,ケアファームクールケア【閉店セール】,2,500,1000,0.9881892887
P047,コスメラボ ハンドクリーム,700,R000347,2025-11-11,コスメラボ ハンドクリーム【店頭】（期間限定）,3,700,2100,0.9832328928
P048,ブルーウェーブ やさしいケア 洗濯柔軟剤,300,R000348,2025-12-12,やさしいケア 洗濯柔軟剤［半額セール］,4,300,1200,0.9866505805
P049,シンプルウェア ジーンズ,3000,R000349,2025-01-13,シンプルウェアジーンズ[半額セール],5,3000,15000,0.970491369
P050,ナチュラルスタイル ウールブレンドコート,5000,R000350,2025-02-14,ナチュラルスタイル ｳｰﾙブﾚﾝドｺｰﾄ【店頭】＜期間限定＞,1,5000,5000,0.9911705353
P051,シンプルウェア スウェットパーカー,2500,R000351,2025-03-15,シンプルウェア スウェットパーカー【期間限定】,2,2500,5000,0.9541379051
P008,ナチュラルスタイル オーガニックコットンシャツ,2500,R000352,2025-04-16,ナチュラルスタイルリネンシャツ＜半額セール＞,3,2800,8400,0.9213284669
P052,ナチュラルスタイル リネンシャツ,2800,R000352,2025-04-16,ナチュラルスタイルリネンシャツ＜半額セール＞,3,2800,8400,0.9918182542
P053,シンプルウェア ストレッチジャケット,3500,R000353,2025-05-17,シンプルウェア ストレッチジャケット【店頭】＜半額セール＞,4,3500,14000,0.9826209999
P054,ベーシックウェア Tシャツ,1200,R000354,2025-06-18,Tシャツ【半額セール】,5,1200,6000,0.99999936
P055,ナチュラルスタイル シンプルワンピース,4000,R000355,2025-07-19,ナチュラルスタイルシンプルワンピース＜期間限定＞,1,4000,4000,0.991487816
P056,スカイライン文具 G2ジェルペン,150,R000356,2025-08-20,スカイライン文具 G2ジェルペン【店頭】（期間限定）,2,150,300,0.9865971547
P057,ダイヤモンド文具 プロペンシル,120,R000357,2025-09-21,ダイヤモンド文具 プロペンシル【期間限定】,3,120,360,0.9812758883
P058,オフィスワーク スタディノート,200,R000358,2025-10-22,オフィスワークスタディノート＜半額セール＞,4,200,800,0.9819036808
P059,カラーライン ハイライター,180,R000359,2025-11-23,カラーライン ハイライター【店頭】（期間限定）,5,180,900,0.967998625
P060,グリーンペンシル クリア消しゴム,100,R000360,2025-12-24,クリア消しゴム【閉店セール】,1,100,100,0.9999988515
P061,ペンマスター スムースジェル,180,R000361,2025-01-25,ペンマスタースムースジェル＜期間限定＞,2,180,360,0.9214038924
P009,スカイライン文具 イレーサブルペン,100,R000362,2025-02-26,スカイライン文具 イレーサブルペン【店頭】［期間限定］,3,130,390,0.9595169385
P062,スカイライン文具 イレーサブルペン,130,R000362,2025-02-26,スカイライン文具 イレーサブルペン【店頭】［期間限定］,3,130,390,0.9770873042
P063,ペンマスター シャープペンシル,160,R000363,2025-03-27,ペンマスター シャープペンシル（期間限定）,4,160,640,0.9785797448
P064,アート文具 ボールペン,150,R000364,2025-04-28,アート文具ボｰﾙペﾝ【半額セール】,5,150,750,0.980173214
P065,オフィスプラス カラーペンセット,250,R000365,2025-05-01,オフィスプラス カラーペンセット【店頭】【期間限定】,1,250,250,0.9862650178
P066,ワンダートイ トレインレール,2800,R000366,2025-06-02,トレインレール［期間限定］,2,2800,5600,1
P067,ファンタジートイ デジペット,1200,R000367,2025-07-03,ファンタジートイデジペット［半額セール］,3,1200,3600,0.983707398
P068,ファンタジートイ マスクヒーローフィギュア,3200,R000368,2025-08-04,ファンタジートイ マスクヒーローフィギュア【店頭】（半額セール）,4,3200,12800,0.9931237264
P072,ファンタジートイ メカロボットフィギュア,4000,R000368,2025-08-04,ファンタジートイ マスクヒーローフィギュア【店頭】（半額セール）,4,3200,12800,0.9423503365
P069,ワンダートイ ミニカー,1500,R000369,2025-09-05,ワンダートイ ミニカー（期間限定）,5,1500,7500,0.9460887794
P070,ファンタジートイ チェンジロボ,3500,R000370,2025-10-06,ファンタジートイチェンジロボ＜期間限定＞,1,3500,3500,0.977468696
P071,ファンタジートイ モンスターカード,500,R000371,2025-11-07,ファンタジートイ モンスターカード【店頭】[閉店セール],2,500,1000,0.9834642632
P010,ワンダートイ ロボットフィギュア,3000,R000372,2025-12-08,メカロボットフィギュア[閉店セール],3,4000,12000,0.9027232329
P068,ファンタジートイ マスクヒーローフィギュア,3200,R000372,2025-12-08,メカロボットフィギュア[閉店セール],3,4000,12000,0.9267350354
P072,ファンタジートイ メカロボットフィギュア,4000,R000372,2025-12-08,メカロボットフィギュア[閉店セール],3,4000,12000,1
P073,ワンダートイ ヒーローフィギュア,3000,R000372,2025-12-08,メカロボットフィギュア[閉店セール],3,4000,12000,0.9006000176
P010,ワンダートイ ロボットフィギュア,3000,R000373,2025-01-09,ワンダートイヒーローフィギュア（期間限定）,4,3000,12000,0.9223968795
P073,ワンダートイ ヒーローフィギュア,3000,R000373,2025-01-09,ワンダートイヒーローフィギュア（期間限定）,4,3000,12000,0.9897247682
P074,ファンタジートイ ミニレーサー,2000,R000374,2025-02-10,ファンタジートイ ミニレーサー【店頭】（半額セール）,5,2000,10000,0.9899000914
P075,スノーテック ワイヤレススピーカー SRS-XB12,8000,R000375,2025-03-11,スノーテック ワイヤレススピーカー srs-xb12［期間限定］,1,8000,8000,0.9954126405
P076,フジヤマ電機 ポータブルスピーカー,6000,R000376,2025-04-12,フジヤマ電機ポータブルスピーカー［期間限定］,2,6000,12000,0.9879985376
P077,サクラ電器 スマートウォッチ,18000,R000377,2025-05-13,サクラ電器 スマートウォッチ【店頭】（期間限定）,3,18000,54000,0.9759086662
P078,ミライ電機 デジタルサイネージ,95000,R000378,2025-06-14,デジﾀﾙｻｲﾈｰジ[閉店セール],4,95000,380000,1
P079,フジヤマ電機 電子レンジ,15000,R000379,2025-07-15,フジヤマ電機電子レンジ【半額セール】,5,15000,75000,0.9836256805
P080,スノーテック ブルーレイプレーヤー,12000,R000380,2025-08-16,スノーテック ブルーレイプレーヤー【店頭】＜期間限定＞,1,12000,12000,0.9936178034
P081,グローバルビジョン LED55PRO,180000,R000381,2025-09-17,グローバルビジョン LED55PRO【閉店セール】,2,180000,360000,0.9513857215
P082,アオゾラ電機 LEDテレビ 55型,70000,R000382,2025-10-18,アオゾラ電機LEDテレビ55型［半額セール］,3,70000,210000,0.9937699328
P083,フジヤマ電機 冷蔵庫 NR-F603M,90000,R000383,2025-11-19,フジヤマ電機 冷蔵庫 NR-F603M【店頭】[閉店セール],4,90000,360000,0.9947924798
P084,サクラ電器 空気清浄機,22000,R000384,2025-12-20,空気清浄機[半額セール],5,22000,110000,1
P085,ミライ電機 炊飯器 RZ-Mシリーズ,30000,R000385,2025-01-21,ミライ電機炊飯器ｒｚ－ｍｼﾘｰズ（半額セール）,1,30000,30000,0.9927898624
P086,ヤマト IHクッキングヒーター,45000,R000386,2025-02-22,ヤマト IHクッキングヒーター【店頭】[閉店セール],2,45000,90000,0.995522123
P087,スノーテック ゲーム機 GAMESTATION5,50000,R000387,2025-03-23,スノーテック ゲーム機 GAMESTATION5[期間限定],3,50000,150000,0.9725880791
P088,ゲームワールド ポータブルゲーム,40000,R000388,2025-04-24,ゲームワールドポータブルゲーム＜期間限定＞,4,40000,160000,0.9953176591
P089,グローバルゲーム ゲームボックスX,55000,R000389,2025-05-25,グローバルゲーム ゲームボックスX【店頭】［期間限定］,5,55000,275000,0.9520883876
P090,フジヤマ電機 ビエラ ブルーレイレコーダー,35000,R000390,2025-06-26,ビエラ ブルーレイレコーダー＜半額セール＞,1,35000,35000,0.9867352093
P091,サクラ電器 スマートフォン CLEARSCREEN R6,70000,R000391,2025-07-27,サクラ電器スマートフォンCLEARSCREENR6[期間限定],2,70000,140000,0.9559082097
P024,スノーテック デジタルカメラ α7 III,200000,R000392,2025-08-28,スノーテック デジﾀﾙ一眼ﾚﾌ α7R IV【店頭】（期間限定）,3,250000,750000,0.9190383694
P092,スノーテック デジタル一眼レフ α7R IV,250000,R000392,2025-08-28,スノーテック デジﾀﾙ一眼ﾚﾌ α7R IV【店頭】（期間限定）,3,250000,750000,0.9568511507
P025,プリズム光学 EOS R6,230000,R000393,2025-09-01,プリズム光学 EOS 90D［半額セール］,4,150000,600000,0.9026652131
P093,プリズム光学 EOS 90D,150000,R000393,2025-09-01,プリズム光学 EOS 90D［半額セール］,4,150000,600000,0.9795012542
P094,レンズマスター X-T4,170000,R000394,2025-10-02,レンズマスターX-T4［半額セール］,5,170000,850000,0.9917583596
P095,クリスタルビジョン PEN-F,140000,R000395,2025-11-03,クリスタルビジョン pen-f【店頭】（期間限定）,1,140000,140000,0.9935387188
P096,ビジョンプロ Z6 II,200000,R000396,2025-12-04,Ｚ６ ＩＩ＜半額セール＞,2,200000,400000,0.9743331634
P097,プリズム光学 imagePROGRAF PRO-1000,300000,R000397,2025-01-05,プリズム光学imagePROGRAFPRO-1000[閉店セール],3,300000,900000,0.9815889467
P098,プリントマスター スキャナー Perfection V39,25000,R000398,2025-02-06,プリントマスター スキャナー Perfection V39【店頭】［半額セール］,4,25000,100000,0.9803949122
P099,オフィスプロ MP C4504,80000,R000399,2025-03-07,オフィスプロ MP C4504【閉店セール】,5,80000,400000,0.9662264915
P100,テクノセラミック TASKalfa 2552ci,250000,R000400,2025-04-08,テクノセラミックtaskalfa2552ci【期間限定】,1,250000,250000,0.9748078996
P001,スノーテック CRYSTALVIEW KJ-55X9500G,150000,R000401,2025-05-09,スノーテック CRYSTALVIEW KJ-55X9500G【店頭】[期間限定],2,150000,300000,0.9934091526
P002,フジヤマ電機 VISIONMAX TH-55FX700M,120000,R000402,2025-06-10,VISIONMAX TH-55FX700M【半額セール】,3,120000,360000,0.9340269953
P003,サクラ電器 CLEARSCREEN 4T KJ-55X7000,110000,R000403,2025-07-11,サクラ電器CLEARSCREEN4TKJ-55X7000[期間限定],4,110000,440000,0.9810379297
P004,ゆきだるま食品 カップめん,200,R000404,2025-08-12,ゆきだるま食品 カップめん【店頭】＜半額セール＞,5,200,1000,0.9767603981
P005,サファイア飲料 ゴールドビール,400,R000405,2025-09-13,サファイア飲料 ゴールドビール【閉店セール】,1,400,400,0.9863029851
P006,ブルーウェーブ パワフル洗剤,800,R000406,2025-10-14,ブルーウェーブパワフル洗剤（期間限定）,2,800,1600,0.9846070943
P007,シンプルウェア ウォームインナーシャツ,1500,R000407,2025-11-15,シンプルウェア ウォームインナーシャツ【店頭】[閉店セール],3,1500,4500,0.9898462613
P008,ナチュラルスタイル オーガニックコットンシャツ,2500,R000408,2025-12-16,オーガニックコットンシャツ【閉店セール】,4,2500,10000,1
P009,スカイライン文具 イレーサブルペン,100,R000409,2025-01-17,スカイライン文具イレーサブルペン【閉店セール】,5,100,500,0.9749216855
P062,スカイライン文具 イレーサブルペン,130,R000409,2025-01-17,スカイライン文具イレーサブルペン【閉店セール】,5,100,500,0.9595800972
P010,ワンダートイ ロボットフィギュア,3000,R000410,2025-02-18,ワンダートイ ロボットフィギュア【店頭】＜半額セール＞,1,3000,3000,0.984285938
P073,ワンダートイ ヒーローフィギュア,3000,R000410,2025-02-18,ワンダートイ ロボットフィギュア【店頭】＜半額セール＞,1,3000,3000,0.9230645375
P011,アオゾラ電機 BRIGHTVIEW 43S32,70000,R000411,2025-03-19,アオゾラ電機 BRIGHTVIEW 43S32【期間限定】,2,70000,140000,0.9921925904
P012,サンシャイン製菓 ミルクチョコ,150,R000412,2025-04-20,サンシャイン製菓ミルクチョコ＜半額セール＞,3,150,450,0.975573275
P013,フレッシュケア ソフティーナ,500,R000413,2025-05-21,フレッシュケア ソフティーナ【店頭】[半額セール],4,500,2000,0.9764461675
P014,ヤマトエアコン MSZ-GV3519,90000,R000414,2025-06-22,MSZ-GV3519[期間限定],5,90000,450000,0.9383386157
P015,ハッピースイーツ チョコパイ,300,R000415,2025-07-23,ハッピースイーツチョコパイ（期間限定）,1,300,300,0.974017491
P016,ミライ電機 4Kスマートテレビ,80000,R000416,2025-08-24,ミライ電機 4Kスマートテレビ【店頭】【閉店セール】,2,80000,160000,0.9974743196
P017,フジヤマ電機 4Kプロジェクター,130000,R000417,2025-09-25,フジヤマ電機 4Kプロジェクター[閉店セール],3,130000,390000,0.9955548759
P018,サクラ電器 加湿器 HX-50,15000,R000418,2025-10-26,サクラ電器加湿器ＨＸ－５０［期間限定］,4,15000,60000,0.9943322368
P019,スノーテック ワイヤレスヘッドホン WH-1000XM4,90000,R000419,2025-11-27,スノーテック ワイヤレスヘッドホン WH-1000XM4【店頭】＜期間限定＞,5,90000,450000,0.996627505
P020,フジヤマ電機 掃除機 MC-CL883,75000,R000420,2025-12-28,掃除機 mc-cl883（期間限定）,1,75000,75000,0.9961096739
P021,アオゾラ電機 ノンフロン冷蔵庫,85000,R000421,2025-01-01,アオゾラ電機ノンフロン冷蔵庫（半額セール）,2,85000,170000,0.9913735708
P022,ミライ電機 ドラム式洗濯機,100000,R000422,2025-02-02,ミライ電機 ドラム式洗濯機【店頭】（半額セール）,3,100000,300000,0.9877143006
P023,フジヤマ電機 エアコン CS-XE,95000,R000423,2025-03-03,フジヤマ電機 エアコン CS-XE[閉店セール],4,95000,380000,0.9903691028
P024,スノーテック デジタルカメラ α7 III,200000,R000424,2025-04-04,スノーテックデジタルカメラα7III[期間限定],5,200000,1000000,0.9805217606
P092,スノーテック デジタル一眼レフ α7R IV,250000,R000424,2025-04-04,スノーテックデジタルカメラα7III[期間限定],5,200000,1000000,0.9189457243
P025,プリズム光学 EOS R6,230000,R000425,2025-05-05,プリズム光学 eos r6【店頭】（半額セール）,1,230000,230000,0.9563683821
P026,デジタルスカイ ノートパソコン FMV,80000,R000426,2025-06-06,ノートパソコン FMV（半額セール）,2,80000,160000,0.9910373898
P027,テクノスフィア ValueBook,85000,R000427,2025-07-07,テクノスフィアValueBook［半額セール］,3,85000,255000,0.9497668503
P028,クリスタルビジョン OM-D E-M10,120000,R000428,2025-08-08,クリスタルビジョン OM-D E-M10【店頭】（半額セール）,4,120000,480000,0.9601044753
P029,プリズム光学 PIXMA iX6820,25000,R000429,2025-09-09,プリズム光学 ＰＩＸＭＡ ｉＸ６８２０＜半額セール＞,5,25000,125000,0.959245821
P030,プリントマスター エコタンク ET-2750,35000,R000430,2025-10-10,プリントマスターエコタンクet-2750【期間限定】,1,35000,35000,0.9937813398
P031,オフィスプロ IM C200,40000,R000431,2025-11-11,オフィスプロ IM C200【店頭】＜期間限定＞,2,40000,80000,0.9524252188
P032,テクノセラミック DS-300,45000,R000432,2025-12-12,DS-300（半額セール）,3,45000,135000,0.999999072
P033,ゆきだるま食品 一杯きつねうどん,220,R000433,2025-01-13,ゆきだるま食品一杯きつねうどん【半額セール】,4,220,880,0.9689410745
P034,クリアウォーター ゴールドプレミアム,500,R000434,2025-02-14,クリアウォーター ザ・プﾚﾐｱﾑﾓﾙﾂ【店頭】［半額セール］,5,500,2500,0.974848134
P035,ヘルシー乳業 ヘルス1000,250,R000435,2025-03-15,ヘルシー乳業 ヘルス1000【半額セール】,1,250,250,0.9835514687
P036,ホームキッチン カレールウ,300,R000436,2025-04-16,ホームキッチンカレールウ【閉店セール】,2,300,600,0.9875022183
P037,まるまる食品 こだわり麺,250,R000437,2025-05-17,まるまる食品 こだわり麺【店頭】【半額セール】,3,250,750,0.9787079074
P038,スマイル製菓 スティックチョコ,150,R000438,2025-06-18,スティックチョコ（半額セール）,4,150,600,0.9999991345
P039,ドリーム製菓 プレミアムチョコ,180,R000439,2025-07-19,ドリーム製菓プレミアムチョコ（半額セール）,5,180,900,0.971515993
P040,クラシック食品 北国ラーメン,210,R000440,2025-08-20,クラシック食品 北国ラーメン【店頭】【半額セール】,1,210,210,0.9783692895
P041,フレッシュベジ トマトジュース,180,R000441,2025-09-21,フレッシュベジ ﾄﾏﾄジュｰｽ【閉店セール】,2,180,360,0.9128001967
P042,ソフトケア やさしいケア,350,R000442,2025-10-22,ソフトケアやさしいケア[期間限定],3,350,1050,0.9490365219
P043,クリーンライフ クリーンウォッシュ洗剤,800,R000443,2025-11-23,クリーンライフ クリーンウォッシュ洗剤【店頭】＜半額セール＞,4,800,3200,0.9910485306
P044,ビューティーラボ フローラルシャンプー,1200,R000444,2025-12-24,フローラルシャンプー＜期間限定＞,5,1200,6000,0.9999994271
P045,ヘルスケアプラス リリーフシップ,400,R000445,2025-01-25,ヘルスケアプラスリリーフシップ＜期間限定＞,1,400,400,0.9854196887
P046,ケアファーム クールケア,500,R000446,2025-02-26,ケアファーム クールケア【店頭】[閉店セール],2,500,1000,0.9881892343
P047,コスメラボ ハンドクリーム,700,R000447,2025-03-27,コスメラボ ハンドクリーム＜期間限定＞,3,700,2100,0.983211676
P006,ブルーウェーブ パワフル洗剤,800,R000448,2025-04-28,ブルーウェーブやさしいケア洗濯柔軟剤（半額セール）,4,300,1200,0.9109531029
P048,ブルーウェーブ やさしいケア 洗濯柔軟剤,300,R000448,2025-04-28,ブルーウェーブやさしいケア洗濯柔軟剤（半額セール）,4,300,1200,0.9750825424
P049,シンプルウェア ジーンズ,3000,R000449,2025-05-01,シンプルウェア ジーンズ【店頭】【半額セール】,5,3000,15000,0.970491369
P050,ナチュラルスタイル ウールブレンドコート,5000,R000450,2025-06-02,ウールブレンドコート＜半額セール＞,1,5000,5000,0.9999989123
P051,シンプルウェア スウェットパーカー,2500,R000451,2025-07-03,シンプルウェアスウェットパーカー［期間限定］,2,2500,5000,0.9541379051
P008,ナチュラルスタイル オーガニックコットンシャツ,2500,R000452,2025-08-04,ナチュラルスタイル リネンシャツ【店頭】【期間限定】,3,2800,8400,0.9213284669
P052,ナチュラルスタイル リネンシャツ,2800,R000452,2025-08-04,ナチュラルスタイル リネンシャツ【店頭】【期間限定】,3,2800,8400,0.9918182542
P053,シンプルウェア ストレッチジャケット,3500,R000453,2025-09-05,シンプルウェア ストレッチジャケット【閉店セール】,4,3500,14000,0.9826209999
P054,ベーシックウェア Tシャツ,1200,R000454,2025-10-06,ベーシックウェアTシャツ＜半額セール＞,5,1200,6000,0.9361308506
P055,ナチュラルスタイル シンプルワンピース,4000,R000455,2025-11-07,ナチュラルスタイル ｼﾝプﾙﾜﾝピｰｽ【店頭】［期間限定］,1,4000,4000,0.991487816
P056,スカイライン文具 G2ジェルペン,150,R000456,2025-12-08,G2ジェルペン[期間限定],2,150,300,0.9701303292
P057,ダイヤモンド文具 プロペンシル,120,R000457,2025-01-09,ダイヤモンド文具プロペンシル＜半額セール＞,3,120,360,0.9812758883
P058,オフィスワーク スタディノート,200,R000458,2025-02-10,オフィスワーク スタディノート【店頭】（期間限定）,4,200,800,0.9819036808
P059,カラーライン ハイライター,180,R000459,2025-03-11,カラーライン ハイライター［半額セール］,5,180,900,0.967998625
P060,グリーンペンシル クリア消しゴム,100,R000460,2025-04-12,グリーンペンシルクリア消しゴム（期間限定）,1,100,100,0.9768622432
P061,ペンマスター スムースジェル,180,R000461,2025-05-13,ペンマスター スムースジェル【店頭】＜半額セール＞,2,180,360,0.9214038924
P009,スカイライン文具 イレーサブルペン,100,R000462,2025-06-14,イレーサブルペン（半額セール）,3,130,390,0.9690247528
P062,スカイライン文具 イレーサブルペン,130,R000462,2025-06-14,イレーサブルペン（半額セール）,3,130,390,0.9999980276
P063,ペンマスター シャープペンシル,160,R000463,2025-07-15,ペンマスターシャープペンシル＜期間限定＞,4,160,640,0.9785797448
P064,アート文具 ボールペン,150,R000464,2025-08-16,アート文具 ボールペン【店頭】［半額セール］,5,150,750,0.980173214
P065,オフィスプラス カラーペンセット,250,R000465,2025-09-17,オフィスプラス カラーペンセット（期間限定）,1,250,250,0.9862650178
P066,ワンダートイ トレインレール,2800,R000466,2025-10-18,ワンダートイトレインレール[閉店セール],2,2800,5600,0.971259007
P067,ファンタジートイ デジペット,1200,R000467,2025-11-19,ファンタジートイ デジペット【店頭】＜期間限定＞,3,1200,3600,0.983707398
P068,ファンタジートイ マスクヒーローフィギュア,3200,R000468,2025-12-20,マスクヒーローフィギュア［半額セール］,4,3200,12800,1
P072,ファンタジートイ メカロボットフィギュア,4000,R000468,2025-12-20,マスクヒーローフィギュア［半額セール］,4,3200,12800,0.9267350354
P069,ワンダートイ ミニカー,1500,R000469,2025-01-21,ワンダートイミニカー＜半額セール＞,5,1500,7500,0.9460887794
P070,ファンタジートイ チェンジロボ,3500,R000470,2025-02-22,ファンタジートイ チェンジロボ【店頭】[半額セール],1,3500,3500,0.977468696
P071,ファンタジートイ モンスターカード,500,R000471,2025-03-23,ファンタジートイ モンスターカード【半額セール】,2,500,1000,0.9834642632
P068,ファンタジートイ マスクヒーローフィギュア,3200,R000472,2025-04-24,ファンタジートイメカロボットフィギュア【閉店セール】,3,4000,12000,0.9428417615
P072,ファンタジートイ メカロボットフィギュア,4000,R000472,2025-04-24,ファンタジートイメカロボットフィギュア【閉店セール】,3,4000,12000,0.9952402497
P010,ワンダートイ ロボットフィギュア,3000,R000473,2025-05-25,ワンダートイ ヒーローフィギュア【店頭】［半額セール］,4,3000,12000,0.9223968795
P073,ワンダートイ ヒーローフィギュア,3000,R000473,2025-05-25,ワンダートイ ヒーローフィギュア【店頭】［半額セール］,4,3000,12000,0.9897247682
P074,ファンタジートイ ミニレーサー,2000,R000474,2025-06-26,ミニレーサー[半額セール],5,2000,10000,1
P075,スノーテック ワイヤレススピーカー SRS-XB12,8000,R000475,2025-07-27,スノーテックワイヤレススピーカーsrs-xb12【半額セール】,1,8000,8000,0.9954126405
P076,フジヤマ電機 ポータブルスピーカー,6000,R000476,2025-08-28,フジヤマ電機 ポｰﾀブﾙｽピｰｶｰ【店頭】[期間限定],2,6000,12000,0.9879985376
P077,サクラ電器 スマートウォッチ,18000,R000477,2025-09-01,サクラ電器 スマートウォッチ[閉店セール],3,18000,54000,0.9759086662
P078,ミライ電機 デジタルサイネージ,95000,R000478,2025-10-02,ミライ電機デジタルサイネージ【半額セール】,4,95000,380000,0.9836082691
P079,フジヤマ電機 電子レンジ,15000,R000479,2025-11-03,フジヤマ電機 電子レンジ【店頭】［期間限定］,5,15000,75000,0.9836256805
P080,スノーテック ブルーレイプレーヤー,12000,R000480,2025-12-04,ブルーレイプレーヤー[期間限定],1,12000,12000,1
P081,グローバルビジョン LED55PRO,180000,R000481,2025-01-05,グローバルビジョンLED55PRO【期間限定】,2,180000,360000,0.9513603714
P082,アオゾラ電機 LEDテレビ 55型,70000,R000482,2025-02-06,アオゾラ電機 LEDテレビ 55型【店頭】【半額セール】,3,70000,210000,0.9937682723
P083,フジヤマ電機 冷蔵庫 NR-F603M,90000,R000483,2025-03-07,フジヤマ電機 冷蔵庫 NR-F603M[閉店セール],4,90000,360000,0.9947984412
P084,サクラ電器 空気清浄機,22000,R000484,2025-04-08,サクラ電器空気清浄機［半額セール］,5,22000,110000,0.9821703222
P085,ミライ電機 炊飯器 RZ-Mシリーズ,30000,R000485,2025-05-09,ミライ電機 炊飯器 rz-mシリーズ【店頭】【期間限定】,1,30000,30000,0.992796358
P086,ヤマト IHクッキングヒーター,45000,R000486,2025-06-10,IHクッキングヒーター[半額セール],2,45000,90000,0.9999984294
P087,スノーテック ゲーム機 GAMESTATION5,50000,R000487,2025-07-11,スノーテックゲーム機GAMESTATION5（期間限定）,3,50000,150000,0.9725959634
P088,ゲームワールド ポータブルゲーム,40000,R000488,2025-08-12,ゲームワールド ポータブルゲーム【店頭】（期間限定）,4,40000,160000,0.995329149
P089,グローバルゲーム ゲームボックスX,55000,R000489,2025-09-13,グローバルゲーム ゲームボックスX【半額セール】,5,55000,275000,0.9521362118
P090,フジヤマ電機 ビエラ ブルーレイレコーダー,35000,R000490,2025-10-14,フジヤマ電機ビｴﾗブﾙｰﾚｲﾚｺｰダｰ［期間限定］,1,35000,35000,0.9877633311
P091,サクラ電器 スマートフォン CLEARSCREEN R6,70000,R000491,2025-11-15,サクラ電器 スマートフォン CLEARSCREEN R6【店頭】[半額セール],2,70000,140000,0.955887277
P024,スノーテック デジタルカメラ α7 III,200000,R000492,2025-12-16,デジタル一眼レフ α7R IV[期間限定],3,250000,750000,0.9049553842
P092,スノーテック デジタル一眼レフ α7R IV,250000,R000492,2025-12-16,デジタル一眼レフ α7R IV[期間限定],3,250000,750000,0.9561756115
P025,プリズム光学 EOS R6,230000,R000493,2025-01-17,プリズム光学EOS90D[半額セール],4,150000,600000,0.9026831359
P093,プリズム光学 EOS 90D,150000,R000493,2025-01-17,プリズム光学EOS90D[半額セール],4,150000,600000,0.9795433903
P094,レンズマスター X-T4,170000,R000494,2025-02-18,レンズマスター X-T4【店頭】（半額セール）,5,170000,850000,0.9917312254
P095,クリスタルビジョン PEN-F,140000,R000495,2025-03-19,クリスタルビジョン ｐｅｎ－ｆ【閉店セール】,1,140000,140000,0.9935340173
P096,ビジョンプロ Z6 II,200000,R000496,2025-04-20,ビジョンプロZ6II＜半額セール＞,2,200000,400000,0.9856410352
P097,プリズム光学 imagePROGRAF PRO-1000,300000,R000497,2025-05-21,プリズム光学 imagePROGRAF PRO-1000【店頭】【期間限定】,3,300000,900000,0.9815797985
P098,プリントマスター スキャナー Perfection V39,25000,R000498,2025-06-22,スキャナー Perfection V39【期間限定】,4,25000,100000,0.9805659267
P099,オフィスプロ MP C4504,80000,R000499,2025-07-23,オフィスプロMPC4504[半額セール],5,80000,400000,0.9662578563
P100,テクノセラミック TASKalfa 2552ci,250000,R000500,2025-08-24,テクノセラミック taskalfa 2552ci【店頭】［期間限定］,1,250000,250000,0.974774276
P109,スノーフレッシュ プレーンヨーグルト 400g,158,R000501,2025-06-21,スノーフレッシュ プレーンヨーグルト 400g,2,158,316,1.0000000000
P107,スノーフレッシュ 有機トマトジュース 500ml,298,R000502,2025-01-15,スノーフレッシュ 有機トマトジュース 500ml,6,298,1788,1.0000000000
P107,スノーフレッシュ 有機トマトジュース 500ml,298,R000503,2025-09-12,スノーフレッシュ 有機トマトジュース 500ml,8,298,2384,1.0000000000
P113,スノーセレクト プレミアム和牛,1980,R000504,2025-09-29,スノーセレクト プレミアム和牛,8,1980,15840,1.0000000000
